median	mean	cor_Fumagalli	corlowvshigh_Fumagalli	GENE	Gene|EntrezID
0	0.000			DEFB105A	DEFB105A|245908
0	0.000			DEFB106A	DEFB106A|245909
0	0.002			DEFB107A	DEFB107A|245910
0	0.000	-0.049102467	low.cor	DEFB108B	DEFB108B|245911
0	0.009			DEFB109P1	DEFB109P1|245912
0	0.024			DEFB109P1B	DEFB109P1B|641517
0	0.003			DEFB110	DEFB110|245913
0	0.000			DEFB112	DEFB112|245915
0	0.000			DEFB113	DEFB113|245927
0	0.000			DEFB114	DEFB114|245928
0	0.013			DEFB115	DEFB115|245929
0	0.000			DEFB116	DEFB116|245930
0	0.018	0.017249515	low.cor	DEFB118	DEFB118|117285
0	0.005	-0.383858789	low.cor	DEFB119	DEFB119|245932
0	0.000	0.09818328	low.cor	DEFB121	DEFB121|245934
0	0.000			DEFB122	DEFB122|245935
0	0.004	-0.185798912	low.cor	DEFB123	DEFB123|245936
0	0.110	-0.021214489	low.cor	DEFB124	DEFB124|245937
0	0.022	0.186678316	low.cor	DEFB125	DEFB125|245938
0	0.237	0.201871665	low.cor	DEFB126	DEFB126|81623
0	0.000	-0.098329071	low.cor	DEFB127	DEFB127|140850
0	0.000			DEFB128	DEFB128|245939
0	0.019	0.06482197	low.cor	DEFB129	DEFB129|140881
0	0.000			DEFB130	DEFB130|245940
0	0.043			DEFB131	DEFB131|644414
0	0.520	0.659986811	low.cor	DEFB132	DEFB132|400830
0	0.004			DEFB134	DEFB134|613211
0	0.003			DEFB135	DEFB135|613209
0	0.002			DEFB136	DEFB136|613210
0	0.297			DEFB4A	DEFB4A|1673
0	0.154			DGAT2L6	DGAT2L6|347516
0	0.060			DGKK	DGKK|139189
0	0.026	0.196103857	low.cor	DHRS7C	DHRS7C|201140
0	0.679			DHX40P1	DHX40P1|653645
0	0.328			DISC2	DISC2|27184
0	0.031			DKFZP434H168	DKFZP434H168|26077
0	0.025			DKFZP434K028	DKFZP434K028|26070
0	0.039			DKFZp434L192	DKFZp434L192|222029
0	0.419			DKFZp686A1627	DKFZp686A1627|266695
0	0.619	0.187447438	low.cor	DKK4	DKK4|27121
0	0.190	-0.075965777	low.cor	DMRTB1	DMRTB1|63948
0	0.101			DMRTC1	DMRTC1|63947
0	0.752	0.44762769	low.cor	DMRTC2	DMRTC2|63946
0	0.285	0.12639357	low.cor	DNAI2	DNAI2|64446
0	0.171			DNAJB3	DNAJB3|414061
0	0.024	0.077036509	low.cor	DNAJB8	DNAJB8|165721
0	0.261			DNAJC25-GNG10	DNAJC25-GNG10|552891
0	0.216	-0.116765215	low.cor	DNAJC5G	DNAJC5G|285126
0	0.344			DNMT3L	DNMT3L|29947
0	0.238	-0.210398369	low.cor	DNTT	DNTT|1791
0	1.853	0.533186414	low.cor	DPP10	DPP10|57628
0	0.389	0.316086381	low.cor	DPPA2	DPPA2|151871
0	0.165	0.081306087	low.cor	DPPA3	DPPA3|359787
0	0.070	-0.093324917	low.cor	DPPA5	DPPA5|340168
0	0.070			DPRX	DPRX|503834
0	0.089	0.172210344	low.cor	DRD3	DRD3|1814
0	0.543			DRD5	DRD5|1816
0	0.140			DRGX	DRGX|644168
0	0.111			DSCR10	DSCR10|259234
0	0.493			DSCR4	DSCR4|10281
0	1.024			DSCR8	DSCR8|84677
0	0.421			DSG4	DSG4|147409
0	0.259	-0.124197835	low.cor	DSPP	DSPP|1834
0	0.084			DUPD1	DUPD1|338599
0	0.017			DUSP21	DUSP21|63904
0	0.000			DUX4	DUX4|22947
0	0.070			DUXA	DUXA|503835
0	0.605	0.073180719	low.cor	DYDC1	DYDC1|143241
0	0.014			DYTN	DYTN|391475
0	0.360	0.056760634	low.cor	EDDM3A	EDDM3A|10876
0	0.420	0.498440857	low.cor	EDDM3B	EDDM3B|64184
0	0.539	0.249157376	low.cor	EFNA2	EFNA2|1943
0	0.024			EIF1AY	EIF1AY|9086
0	0.276			EIF4E1B	EIF4E1B|253314
0	0.476	-0.078493648	low.cor	ELANE	ELANE|1991
0	0.064	0.133774197	low.cor	ELSPBP1	ELSPBP1|64100
0	0.393	-0.023463832	low.cor	ENAM	ENAM|10117
0	0.259	-0.262704174	low.cor	ENPP7	ENPP7|339221
0	0.571	-0.10357791	low.cor	EPB42	EPB42|2038
0	0.207	-0.004083485	low.cor	EPS8L3	EPS8L3|79574
0	1.015			ESX1	ESX1|80712
0	0.258	0.186025408	low.cor	EVX1	EVX1|2128
0	0.026			EVX2	EVX2|344191
0	0.228	0.027945278	low.cor	F11	F11|2160
0	0.163	-0.283877792	low.cor	F13B	F13B|2165
0	0.377	-0.057233601	low.cor	F2	F2|2147
0	0.091			F9	F9|2158
0	0.233	0.04143163	low.cor	FABP1	FABP1|2168
0	0.038			FABP12	FABP12|646486
0	0.153	-0.025298744	low.cor	FABP2	FABP2|2169
0	0.039			FABP9	FABP9|646480
0	0.269	0.124513871	low.cor	FAM123C	FAM123C|205147
0	0.365			FAM136B	FAM136B|387071
0	0.016			FAM138B	FAM138B|654412
0	0.017			FAM138D	FAM138D|677784
0	0.049			FAM138E	FAM138E|100124412
0	0.261			FAM138F	FAM138F|641702
0	0.833			FAM150A	FAM150A|389658
0	0.517			FAM153B	FAM153B|202134
0	0.117			FAM153C	FAM153C|653316
0	0.304			FAM163B	FAM163B|642968
0	0.440	0.128034749	low.cor	FAM169B	FAM169B|283777
0	0.238	0.024567317	low.cor	FAM170A	FAM170A|340069
0	0.179	-0.056733453	low.cor	FAM170B	FAM170B|170370
0	0.525	-0.148570688	low.cor	FAM181A	FAM181A|90050
0	0.325	-0.250340313	low.cor	FAM187B	FAM187B|148109
0	0.023			FAM194B	FAM194B|220081
0	0.000			FAM197Y2	FAM197Y2|252946
0	0.007	0.080213767	low.cor	FAM24A	FAM24A|118670
0	0.580			FAM25A	FAM25A|643161
0	0.567			FAM25B	FAM25B|100132929
0	0.117	-0.056052962	low.cor	FAM26D	FAM26D|221301
0	0.227			FAM27B	FAM27B|100133121
0	0.027			FAM27L	FAM27L|284123
0	0.000			FAM41AY1	FAM41AY1|340618
0	0.038			FAM47A	FAM47A|158724
0	0.041			FAM47B	FAM47B|170062
0	0.348			FAM48B1	FAM48B1|100130302
0	0.481			FAM48B2	FAM48B2|170067
0	0.185	0.123411978	low.cor	FAM55A	FAM55A|120400
0	0.200	-0.242027482	low.cor	FAM71A	FAM71A|149647
0	0.021	0.171344289	low.cor	FAM71B	FAM71B|153745
0	0.222	0.000616113	low.cor	FAM71C	FAM71C|196472
0	0.024			FAM74A1	FAM74A1|401507
0	0.033			FAM74A3	FAM74A3|728495
0	0.000			FAM74A4	FAM74A4|401508
0	0.976			FAM75A2	FAM75A2|642265
0	0.416			FAM75A3	FAM75A3|727830
0	0.227			FAM75A5	FAM75A5|727905
0	0.105			FAM75A6	FAM75A6|389730
0	0.327			FAM75C1	FAM75C1|441452
0	0.253			FAM90A7	FAM90A7|441317
0	0.060			FAM92A3	FAM92A3|403315
0	0.002			FAM99A	FAM99A|387742
0	0.002			FAM99B	FAM99B|100132464
0	0.204			FAM9A	FAM9A|171482
0	0.063			FAM9B	FAM9B|171483
0	0.692			FAM9C	FAM9C|171484
0	0.540	0.237311208	low.cor	FBP2	FBP2|8789
0	0.298			FBXL21	FBXL21|26223
0	0.401	-0.133653098	low.cor	FBXO40	FBXO40|51725
0	0.304			FBXO47	FBXO47|494188
0	0.316			FBXW12	FBXW12|285231
0	0.979	0.616346902	low.cor	FCN2	FCN2|2220
0	0.039	0.168689537	low.cor	FERD3L	FERD3L|222894
0	0.326	0.112068966	low.cor	FEV	FEV|54738
0	0.620			FEZF1	FEZF1|389549
0	0.450	0.07285455	low.cor	FEZF2	FEZF2|55079
0	0.072	-0.115309826	low.cor	FFAR1	FFAR1|2864
0	0.575	0.156351433	low.cor	FGA	FGA|2243
0	1.077	0.718480587	high.cor	FGB	FGB|2244
0	0.352			FGF16	FGF16|8823
0	0.293	0.391625616	low.cor	FGF20	FGF20|26281
0	0.185	-0.02443609	low.cor	FGF22	FGF22|27006
0	0.230	0.269157849	low.cor	FGF23	FGF23|8074
0	0.178	-0.006611356	low.cor	FGF3	FGF3|2248
0	0.054	0.020222971	low.cor	FGF4	FGF4|2249
0	0.004	0.2358416	low.cor	FGF6	FGF6|2251
0	0.416	0.11336531	low.cor	FGF8	FGF8|2253
0	1.089	0.679929419	low.cor	FGG	FGG|2266
0	0.500	0.137434769	low.cor	FIGLA	FIGLA|344018
0	0.264			FKSG29	FKSG29|100131561
0	0.000			FKSG73	FKSG73|440888
0	0.062			FKSG83	FKSG83|83954
0	0.451	0.169367384	low.cor	FLG2	FLG2|388698
0	0.036	0.195747991	low.cor	FLJ25328	FLJ25328|148231
0	0.180			FLJ25363	FLJ25363|401082
0	0.036			FLJ25758	FLJ25758|497049
0	0.248			FLJ32063	FLJ32063|150538
0	0.457			FLJ34503	FLJ34503|285759
0	0.459			FLJ36000	FLJ36000|284124
0	0.219			FLJ39609	FLJ39609|100130417
0	0.000			FLJ40434	FLJ40434|163742
0	0.215			FLJ40504	FLJ40504|284085
0	0.426			FLJ43390	FLJ43390|646113
0	0.058			FLJ43859	FLJ43859|389761
0	0.283			FLJ43860	FLJ43860|389690
0	0.318			FLJ43950	FLJ43950|347127
0	0.011			FLJ44082	FLJ44082|389762
0	0.486			FLJ45079	FLJ45079|400624
0	0.043			FLJ46321	FLJ46321|389763
0	0.049			FLJ46361	FLJ46361|375940
0	0.324			FMO9P	FMO9P|116123
0	0.400			FMR1NB	FMR1NB|158521
0	0.498			FOLR4	FOLR4|390243
0	1.035	-0.179867773	low.cor	FOXA2	FOXA2|3170
0	0.255	0.247925849	low.cor	FOXB1	FOXB1|27023
0	0.025			FOXB2	FOXB2|442425
0	0.353			FOXD4L3	FOXD4L3|286380
0	0.159			FOXD4L5	FOXD4L5|653427
0	0.135	-0.112624009	low.cor	FOXR1	FOXR1|283150
0	0.127			FOXR2	FOXR2|139628
0	0.190			FRG2	FRG2|448831
0	0.231			FRG2B	FRG2B|441581
0	0.494			FRMPD2	FRMPD2|143162
0	0.023			FRMPD2L1	FRMPD2L1|728798
0	0.046	-0.17847823	low.cor	FSCB	FSCB|84075
0	0.037	0.028624745	low.cor	FSHB	FSHB|2488
0	0.050	-0.006611356	low.cor	FSHR	FSHR|2492
0	0.987	0.307894402	low.cor	FSTL5	FSTL5|56884
0	0.976			FTHL17	FTHL17|53940
0	0.004			FTLP10	FTLP10|100130017
0	0.317	0.034290233	low.cor	FXYD4	FXYD4|53828
0	0.177	-0.005058613	low.cor	G6PC	G6PC|2538
0	0.105	-0.166639657	low.cor	G6PC2	G6PC2|57818
0	0.306	0.201451906	low.cor	GAB4	GAB4|128954
0	0.495	0.09567021	low.cor	GABRA1	GABRA1|2554
0	0.341	0.16619134	low.cor	GABRA4	GABRA4|2557
0	0.030	0.102988165	low.cor	GABRA6	GABRA6|2559
0	0.526	0.323005122	low.cor	GABRB1	GABRB1|2560
0	0.488	0.018025029	low.cor	GABRG1	GABRG1|2565
0	0.462	-0.015234514	low.cor	GABRG2	GABRG2|2566
0	0.042			GABRR3	GABRR3|200959
0	0.091	0.038760695	low.cor	GAD2	GAD2|2572
0	0.247			GADL1	GADL1|339896
0	0.330			GAGE1	GAGE1|2543
0	0.118			GAGE10	GAGE10|643832
0	0.495			GAGE12D	GAGE12D|100132399
0	0.016			GAGE12F	GAGE12F|100008586
0	0.361			GAGE12J	GAGE12J|729396
0	0.180			GAGE13	GAGE13|645051
0	0.261			GAGE2A	GAGE2A|729447
0	0.179			GAGE2B	GAGE2B|645037
0	0.138			GAGE2C	GAGE2C|2574
0	0.441			GAGE2D	GAGE2D|729408
0	0.091			GAGE2E	GAGE2E|26749
0	0.549			GAGE4	GAGE4|2576
0	0.151			GAGE8	GAGE8|100101629
0	0.521	-0.001101893	low.cor	GAL3ST3	GAL3ST3|89792
0	0.098	-0.096642468	low.cor	GALNTL5	GALNTL5|168391
0	0.060	-0.110361984	low.cor	GALP	GALP|85569
0	0.321	0.208129399	low.cor	GALR1	GALR1|2587
0	0.264	0.079401089	low.cor	GALR3	GALR3|8484
0	0.315	0.0031532	low.cor	GAST	GAST|2520
0	0.770			GATSL2	GATSL2|729438
0	0.200	0.213054187	low.cor	GBX1	GBX1|2636
0	0.053	0.144499902	low.cor	GC	GC|2638
0	0.069	-0.17676519	low.cor	GCG	GCG|2641
0	0.176	0.03963637	low.cor	GCM2	GCM2|9247
0	0.039			GDEP	GDEP|118425
0	0.025	0.2067021	low.cor	GDF2	GDF2|2658
0	0.286			GDF7	GDF7|151449
0	0.577	0.20041483	low.cor	GDNF	GDNF|2668
0	0.047	0.105751001	low.cor	GFRA4	GFRA4|64096
0	0.096			GFRAL	GFRAL|389400
0	0.143			GGNBP1	GGNBP1|449520
0	0.181	-0.009012514	low.cor	GH2	GH2|2689
0	0.057	0.573612473	low.cor	GHRH	GHRH|2691
0	0.078	0.120884107	low.cor	GHSR	GHSR|2693
0	0.062	0.120280314	low.cor	GIF	GIF|2694
0	0.058	0.090974319	low.cor	GIP	GIP|2695
0	0.063	-0.179291121	low.cor	GJA10	GJA10|84694
0	0.092			GJA8	GJA8|2703
0	0.233	0.171256332	low.cor	GJD2	GJD2|57369
0	0.011	-0.021545314	low.cor	GK2	GK2|2712
0	0.170	0.089033798	low.cor	GKN1	GKN1|56287
0	0.119	-0.016664637	low.cor	GKN2	GKN2|200504
0	0.323	0.069935808	low.cor	GLIPR1L1	GLIPR1L1|256710
0	0.568	0.129699248	low.cor	GLP2R	GLP2R|9340
0	0.093	0.030204822	low.cor	GLRA1	GLRA1|2741
0	0.292			GLRA4	GLRA4|441509
0	0.026			GLT6D1	GLT6D1|360203
0	0.145	-0.312872699	low.cor	GLTPD2	GLTPD2|388323
0	0.232			GLYATL3	GLYATL3|389396
0	0.045			GLYCAM1	GLYCAM1|644076
0	0.041	-0.006175016	low.cor	GML	GML|2765
0	0.127	0.008956904	low.cor	GNAT3	GNAT3|346562
0	0.232	0.052193725	low.cor	GNG8	GNG8|94235
0	0.868	0.527876923	low.cor	GNGT1	GNGT1|2792
0	0.113	-0.177565922	low.cor	GNRH2	GNRH2|2797
0	0.003			GOLGA2P3	GOLGA2P3|401634
0	0.368			GOLGA6A	GOLGA6A|342096
0	0.080			GOLGA6C	GOLGA6C|653641
0	0.026			GOLGA6D	GOLGA6D|653643
0	0.317			GOLGA6L1	GOLGA6L1|283767
0	0.439			GOLGA6L6	GOLGA6L6|727832
0	0.227			GOLGA8DP	GOLGA8DP|100132979
0	0.034			GOLGA8E	GOLGA8E|390535
0	0.006			GOLGA8F	GOLGA8F|100132565
0	0.396			GOLGA8G	GOLGA8G|283768
0	0.005	-0.053235364	low.cor	GOT1L1	GOT1L1|137362
0	0.126	0.026923587	low.cor	GP9	GP9|2815
0	0.000			GPHB5	GPHB5|122876
0	0.041			GPR101	GPR101|83550
0	0.467			GPR112	GPR112|139378
0	0.034			GPR119	GPR119|139760
0	0.341	0.048159191	low.cor	GPR123	GPR123|84435
0	0.689	0.329487263	low.cor	GPR128	GPR128|84873
0	0.030			GPR139	GPR139|124274
0	0.351			GPR144	GPR144|347088
0	0.014			GPR148	GPR148|344561
0	0.269			GPR149	GPR149|344758
0	0.136			GPR151	GPR151|134391
0	0.049	-0.009501112	low.cor	GPR32	GPR32|2854
0	0.242			GPR50	GPR50|9248
0	0.288	0.117910158	low.cor	GPR52	GPR52|9293
0	0.243	0.270676692	low.cor	GPR6	GPR6|2830
0	0.205	-0.178376977	low.cor	GPR78	GPR78|27201
0	0.089	-0.025950445	low.cor	GPRC6A	GPRC6A|222545
0	0.060	0.169408928	low.cor	GPX5	GPX5|2880
0	0.076			GPX6	GPX6|257202
0	0.453	-0.137282862	low.cor	GRID2	GRID2|2895
0	0.488	0.264065336	low.cor	GRK1	GRK1|6011
0	0.022			GRXCR1	GRXCR1|389207
0	0.049			GRXCR2	GRXCR2|643226
0	0.016	0.066891366	low.cor	GSC2	GSC2|2928
0	0.377	-0.144218304	low.cor	GSG1	GSG1|83445
0	0.466	0.412734656	low.cor	GSTA3	GSTA3|2940
0	0.024			GSTTP1	GSTTP1|25774
0	0.077			GSTTP2	GSTTP2|653399
0	0.010	-0.012444905	low.cor	GSX1	GSX1|219409
0	0.100	-0.222387866	low.cor	GSX2	GSX2|170825
0	0.048	-0.226763298	low.cor	GUCA1C	GUCA1C|9626
0	0.139	0.395064658	low.cor	GUCA2A	GUCA2A|2980
0	0.045	0.050821103	low.cor	GUCA2B	GUCA2B|2981
0	0.116			GUCY2E	GUCY2E|390226
0	0.163			GUCY2F	GUCY2F|2986
0	0.101			GUCY2GP	GUCY2GP|390003
0	0.101	0.199448741	low.cor	GYPA	GYPA|2993
0	0.009	-0.005518099	low.cor	GYPB	GYPB|2994
0	0.434	-0.009398496	low.cor	H1FNT	H1FNT|341567
0	0.076	0.095093019	low.cor	H1FOO	H1FOO|132243
0	0.219			H2BFM	H2BFM|286436
0	0.162			H2BFWT	H2BFWT|158983
0	0.445	0.277547317	low.cor	HAND1	HAND1|9421
0	0.100			HBBP1	HBBP1|3044
0	0.473	0.56031633	low.cor	HBD	HBD|3045
0	0.510	0.198845288	low.cor	HBE1	HBE1|3046
0	0.346			HBG1	HBG1|3047
0	0.318			HBG2	HBG2|3048
0	0.000			HBII-52-24	HBII-52-24|100036563
0	0.000			HBII-52-27	HBII-52-27|100036564
0	0.000			HBII-52-28	HBII-52-28|100036565
0	0.000			HBII-52-45	HBII-52-45|100036566
0	0.000			HBII-52-46	HBII-52-46|100036567
0	0.048	0.322193774	low.cor	HBM	HBM|3042
0	0.289	-0.005055743	low.cor	HBZ	HBZ|3050
0	0.105			HCG9	HCG9|10255
0	0.080	0.362937997	low.cor	HCRT	HCRT|3060
0	0.188			HDGFL1	HDGFL1|154150
0	0.129	0.204469219	low.cor	HEATR7B2	HEATR7B2|133558
0	0.284			HELT	HELT|391723
0	0.025			HES3	HES3|390992
0	0.349			HESRG	HESRG|790952
0	0.353			HFE2	HFE2|148738
0	0.357	0.102151932	low.cor	HHATL	HHATL|57467
0	0.278	0.200904215	low.cor	HHLA1	HHLA1|10086
0	0.013			HIGD1C	HIGD1C|613227
0	0.000			HIST1H2AA	HIST1H2AA|221613
0	0.043	0.075443377	low.cor	HIST1H2BA	HIST1H2BA|255626
0	0.324	0.412431942	low.cor	HIST1H2BB	HIST1H2BB|3018
0	0.176			HIST1H4F	HIST1H4F|8361
0	0.029	0.064876113	low.cor	HIST1H4G	HIST1H4G|8369
0	0.308			HIST1H4K	HIST1H4K|8362
0	0.198			HIST1H4L	HIST1H4L|8368
0	0.209	-0.102353018	low.cor	HIST3H3	HIST3H3|8290
0	0.134			HMGB3L1	HMGB3L1|128872
0	0.083	0.209791645	low.cor	HMGB4	HMGB4|127540
0	0.296	0.159118449	low.cor	HMHB1	HMHB1|57824
0	0.557			HMX3	HMX3|340784
0	0.370	0.348392533	low.cor	HNF1B	HNF1B|6928
0	0.407	0.243647913	low.cor	HNF4A	HNF4A|3172
0	0.053			HNRNPCL1	HNRNPCL1|343069
0	0.299	0.012283061	low.cor	HORMAD2	HORMAD2|150280
0	0.065	-0.000194452	low.cor	HOXB1	HOXB1|3211
0	0.158	0.09054965	low.cor	HOXD12	HOXD12|3238
0	0.513			HPR	HPR|3250
0	0.023			HPVC1	HPVC1|3262
0	0.110			HPYR1	HPYR1|93668
0	0.292	-0.057622505	low.cor	HRG	HRG|3273
0	0.369	0.242063814	low.cor	HSD3B1	HSD3B1|3283
0	0.000			HSFX1	HSFX1|51402
0	0.013			HSFY2	HSFY2|159119
0	0.011			HSFYL1	HSFYL1|27437
0	0.992	0.142891451	low.cor	HSPB3	HSPB3|8988
0	0.158			HTA	HTA|283902
0	0.809	0.502642065	low.cor	HTN1	HTN1|3346
0	0.140	0.796772222	high.cor	HTN3	HTN3|3347
0	0.083	0.124837957	low.cor	HTR1A	HTR1A|3350
0	0.230	0.159761404	low.cor	HTR1E	HTR1E|3354
0	0.910			HTR2C	HTR2C|3358
0	0.254	0.032850012	low.cor	HTR3B	HTR3B|9177
0	0.322	0.008693399	low.cor	HTR3C	HTR3C|170572
0	0.044			HTR3D	HTR3D|200909
0	0.422			HTR3E	HTR3E|285242
0	0.325	-0.022880477	low.cor	HTR4	HTR4|3360
0	0.130	0.177416219	low.cor	HTR5A	HTR5A|3361
0	0.366			HULC	HULC|728655
0	0.002			HYALP1	HYALP1|26062
0	0.181	-0.133348164	low.cor	IAPP	IAPP|3375
0	0.300			IFITM4P	IFITM4P|340198
0	0.331			IFITM5	IFITM5|387733
0	0.135	0.108957739	low.cor	IFLTD1	IFLTD1|160492
0	0.092	0.039901207	low.cor	IFNA1	IFNA1|3439
0	0.248	-0.009878362	low.cor	IFNA10	IFNA10|3446
0	0.114			IFNA13	IFNA13|3447
0	0.016			IFNA14	IFNA14|3448
0	0.004			IFNA16	IFNA16|3449
0	0.008			IFNA17	IFNA17|3451
0	0.016	0.1571202	low.cor	IFNA2	IFNA2|3440
0	0.112	0.295481715	low.cor	IFNA21	IFNA21|3452
0	0.149			IFNA4	IFNA4|3441
0	0.132	0.115322253	low.cor	IFNA5	IFNA5|3442
0	0.004	0.018656431	low.cor	IFNA6	IFNA6|3443
0	0.031			IFNA7	IFNA7|3444
0	0.046	0.199772725	low.cor	IFNA8	IFNA8|3445
0	0.133	0.050527341	low.cor	IFNK	IFNK|56832
0	0.151	0.309539089	low.cor	IFNW1	IFNW1|3467
0	0.330			IGFL4	IGFL4|444882
0	0.448	0.291612652	low.cor	IGLL1	IGLL1|3543
0	0.261	-0.206196001	low.cor	IL17A	IL17A|3605
0	0.140	0.006349172	low.cor	IL17F	IL17F|112744
0	0.113	-0.007780588	low.cor	IL1F10	IL1F10|84639
0	0.049	0.079829814	low.cor	IL1F6	IL1F6|27179
0	0.444	0.064138835	low.cor	IL1F7	IL1F7|27178
0	0.244	0.077384772	low.cor	IL1F8	IL1F8|27177
0	0.336			IL1RAPL1	IL1RAPL1|11141
0	0.481	0.27557182	low.cor	IL21	IL21|59067
0	0.056	0.148791604	low.cor	IL22	IL22|50616
0	0.241	0.064623811	low.cor	IL25	IL25|64806
0	0.667	0.457722651	low.cor	IL28A	IL28A|282616
0	0.487			IL28B	IL28B|282617
0	0.070	0.020805376	low.cor	IL3	IL3|3562
0	0.014			IL31	IL31|386653
0	0.086	-0.022081188	low.cor	IL4	IL4|3565
0	0.189	0.029515808	low.cor	IL5	IL5|3567
0	0.010	0.142226999	low.cor	IL9	IL9|3578
0	0.122	0.015296863	low.cor	IMP5	IMP5|162540
0	0.004	0.236011165	low.cor	INS	INS|3630
0	0.282	0.238903599	low.cor	INSL4	INSL4|3641
0	0.299	0.332557998	low.cor	INSL5	INSL5|10022
0	0.640	-0.000845644	low.cor	INSL6	INSL6|11172
0	0.206	-0.055762463	low.cor	IQCF1	IQCF1|132141
0	0.018	0.04901626	low.cor	IQCF2	IQCF2|389123
0	0.017	-0.040200609	low.cor	IQCF3	IQCF3|401067
0	0.029	0.034886408	low.cor	IQCF5	IQCF5|389124
0	0.024	-0.000563218	low.cor	IQCF6	IQCF6|440956
0	0.125			IQCJ	IQCJ|654502
0	0.295	0.106365051	low.cor	IRGC	IRGC|56269
0	0.498	0.263676432	low.cor	ISX	ISX|91464
0	0.253	0.361291159	low.cor	ITGB1BP3	ITGB1BP3|27231
0	0.756			ITLN2	ITLN2|142683
0	0.101			KBTBD13	KBTBD13|390594
0	0.144	0.011278195	low.cor	KBTBD5	KBTBD5|131377
0	0.635			KC6	KC6|641516
0	0.143	-0.00470001	low.cor	KCNA10	KCNA10|3744
0	0.554	0.338605134	low.cor	KCNA4	KCNA4|3739
0	0.397	0.281177081	low.cor	KCNC2	KCNC2|3747
0	0.083			KCNG4	KCNG4|93107
0	0.555	-0.08030853	low.cor	KCNH5	KCNH5|27133
0	0.368	-0.19529427	low.cor	KCNH6	KCNH6|81033
0	0.066	-0.032732694	low.cor	KCNK16	KCNK16|83795
0	0.050			KCNK18	KCNK18|338567
0	0.269			KCNQ1DN	KCNQ1DN|55539
0	0.756	-0.0591133	low.cor	KCNQ2	KCNQ2|3785
0	0.113	0.034904636	low.cor	KCNU1	KCNU1|157855
0	0.078			KDM5D	KDM5D|8284
0	0.447	0.279686285	low.cor	KHDRBS2	KHDRBS2|202559
0	1.467			KIAA0408	KIAA0408|9729
0	0.028	-0.073267202	low.cor	KIF2B	KIF2B|84643
0	0.256	0.24793362	low.cor	KIR3DL3	KIR3DL3|115653
0	0.022			KIR3DP1	KIR3DP1|768329
0	0.471			KIR3DX1	KIR3DX1|90011
0	0.084	0.26186155	low.cor	KLHL1	KLHL1|57626
0	0.315	0.324061484	low.cor	KLK15	KLK15|55554
0	0.689	0.509592948	low.cor	KLK3	KLK3|354
0	0.087	0.117197122	low.cor	KNCN	KNCN|148930
0	0.244	-0.014588602	low.cor	KNG1	KNG1|3827
0	0.363			KPRP	KPRP|448834
0	0.464	0.378756761	low.cor	KRT20	KRT20|54474
0	0.172	0.40595022	low.cor	KRT24	KRT24|192666
0	0.024	0.110450325	low.cor	KRT25	KRT25|147183
0	0.006			KRT26	KRT26|353288
0	0.191	0.09054965	low.cor	KRT27	KRT27|342574
0	0.005			KRT28	KRT28|162605
0	0.603	0.216557826	low.cor	KRT33A	KRT33A|3883
0	0.594	0.117418288	low.cor	KRT33B	KRT33B|3884
0	0.041	0.080373347	low.cor	KRT35	KRT35|3886
0	0.215	0.37001507	low.cor	KRT37	KRT37|8688
0	0.765	-0.01646384	low.cor	KRT38	KRT38|8687
0	0.503	-0.035195748	low.cor	KRT71	KRT71|112802
0	0.343	-0.17435831	low.cor	KRT73	KRT73|319101
0	0.127	0.485416127	low.cor	KRT76	KRT76|51350
0	0.320	0.243194192	low.cor	KRT82	KRT82|3888
0	0.306	-0.200155561	low.cor	KRT84	KRT84|3890
0	0.005			KRTAP10-1	KRTAP10-1|386677
0	0.010			KRTAP10-10	KRTAP10-10|353333
0	0.005	0.025863745	low.cor	KRTAP10-11	KRTAP10-11|386678
0	0.010			KRTAP10-12	KRTAP10-12|386685
0	0.057			KRTAP10-2	KRTAP10-2|386679
0	0.012			KRTAP10-3	KRTAP10-3|386682
0	0.087			KRTAP10-4	KRTAP10-4|386672
0	0.004			KRTAP10-5	KRTAP10-5|386680
0	0.024			KRTAP10-6	KRTAP10-6|386674
0	0.010			KRTAP10-7	KRTAP10-7|386675
0	0.002			KRTAP10-8	KRTAP10-8|386681
0	0.030			KRTAP10-9	KRTAP10-9|386676
0	0.073	-0.00181045	low.cor	KRTAP11-1	KRTAP11-1|337880
0	0.021			KRTAP12-1	KRTAP12-1|353332
0	0.022			KRTAP12-2	KRTAP12-2|353323
0	0.005			KRTAP12-3	KRTAP12-3|386683
0	0.000			KRTAP12-4	KRTAP12-4|386684
0	0.111	0.130194421	low.cor	KRTAP1-3	KRTAP1-3|81850
0	0.008	0.025279248	low.cor	KRTAP13-1	KRTAP13-1|140258
0	0.070			KRTAP13-2	KRTAP13-2|337959
0	0.000			KRTAP13-3	KRTAP13-3|337960
0	0.002			KRTAP13-4	KRTAP13-4|284827
0	0.503	-0.119685968	low.cor	KRTAP1-5	KRTAP1-5|83895
0	0.002			KRTAP15-1	KRTAP15-1|254950
0	0.653	0.173552142	low.cor	KRTAP17-1	KRTAP17-1|83902
0	0.045			KRTAP19-1	KRTAP19-1|337882
0	0.000			KRTAP19-2	KRTAP19-2|337969
0	0.040	-0.046829123	low.cor	KRTAP19-3	KRTAP19-3|337970
0	0.000			KRTAP19-4	KRTAP19-4|337971
0	0.007			KRTAP19-5	KRTAP19-5|337972
0	0.006			KRTAP19-6	KRTAP19-6|337973
